"Month","Type","Number","Title","Type2","URL"
1986-09-30,"Law","Ley 15828","DENOMINACION DEL CENTRO NACIONAL DE ACTUALIZACION PERMANENTE DEL MAGISTERIO RURAL. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15828-1986"
1986-09-30,"Law","Ley 15827","DENOMINACION DE ESCUELA RURAL N° 15. CHACRAS DE DOLORES. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15827-1986"
1986-09-30,"Law","Ley 15826","DENOMINACION DE ESCUELA PUBLICA N° 165. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15826-1986"
1986-09-30,"Law","Ley 15825","EXPEDICION DE COPIAS DE PARTES POLICIALES DE ACCIDENTES DE TRANSITO. JEFATURAS DE POLICIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15825-1986"
1986-09-30,"Law","Ley 15824","DENOMINACION DE ESCUELA PUBLICA N° 95. PAYSANDU","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15824-1986"
1986-09-30,"Law","Ley 15823","TRIBUTOS. PROYECTO DE SANEAMIENTO URBANO DE MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15823-1986"
1986-10-31,"Law","Ley 15837","RELACIONES LABORALES - PRESCRIPCION DE CREDITOS LABORALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15837-1986"
1986-10-31,"Law","Ley 15836","ARMADA NACIONAL - OPERACIONES NAVALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15836-1986"
1986-10-31,"Law","Ley 15835","ARRENDAMIENTOS RURALES - MEJORAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15835-1986"
1986-10-31,"Law","Ley 15834","DELITOS ELECTORALES - AMNISTIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15834-1986"
1986-10-31,"Law","Ley 15833","APROBACION DE ACUERDO INTERNACIONAL - CANAL DE PANAMA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15833-1986"
1986-10-31,"Law","Ley 15832","APROBACION DE ACUERDO INTERNACIONAL - VETERINARIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15832-1986"
1986-11-30,"Law","Ley 15841","MODIFICACION DEL ACTO INSTITUCIONAL Nº 9. SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15841-1986"
1986-11-30,"Law","Ley 15840","PASIVIDADES - TRABAJADORES NO DEPENDIENTES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15840-1986"
1986-11-30,"Law","Ley 15839","OTORGAMIENTO DE PENSION GRACIABLE. FRANCISCO CURT LANGE. HANNA BARUCH. GUILDA BELURA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15839-1986"
1986-11-30,"Law","Ley 15838","COMETIDOS DEL INSTITUTO NACIONAL DE CARNES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15838-1986"
1986-12-31,"Law","Ley 15853","COOPERATIVAS DE VIVIENDAS - ESTATUTOS - INCORPORACION AL REGIMEN DE PROPIEDAD HORIZONTAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15853-1986"
1986-12-31,"Law","Ley 15852","APROBACION DE NORMAS SOBRE APORTACIONES TRIBUTARIAS PARA LAS EMPRESAS RURALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15852-1986"
1986-12-31,"Law","Ley 15851","RENDICION DE CUENTAS Y BALANCE DE EJECUCION PRESUPUESTAL. EJERCICIO 1985","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15851-1986"
1986-12-31,"Law","Ley 15850","MODIFICACION DEL ACTO INSTITUCIONAL Nº 9. SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15850-1986"
1986-12-31,"Law","Ley 15849","DENOMINACION DE LICEO PUBLICO. TOMAS GOMENSORO. ARTIGAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15849-1986"
1986-12-31,"Law","Ley 15848","LEY DE AMNISTIA - FUNCIONARIOS MILITARES - FUNCIONARIOS POLICIALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15848-1986"
1986-12-31,"Law","Ley 15847","HONRAS FUNEBRES. CARLOS QUIJANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15847-1986"
1986-12-31,"Law","Ley 15846","ENAJENACION DE LOS BIENES DEL ESTADO - BIENES INMUEBLES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15846-1986"
1986-12-31,"Law","Ley 15845","BIENES INMUEBLES - REPRESA DE SALTO GRANDE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15845-1986"
1986-12-31,"Law","Ley 15844","COMISION NACIONAL HONORARIA PARA LA REFORMA DEL CODIGO DEL PROCESO PENAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15844-1986"
1986-12-31,"Law","Ley 15843","CONCURSOS DE OBRAS LITERARIAS. GRAN PREMIO NACIONAL A LA LABOR 
INTELECTUAL. PREMIOS ANUALES DE LITERATURA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15843-1986"
1986-12-31,"Law","Ley 15842","ARMADA NACIONAL - VIAJE DE INSTRUCCION DE FIN DE AÑO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15842-1986"
1987-01-31,"Law","..","..","..",".."
1987-02-28,"Law","..","..","..",".."
1987-03-31,"Law","Ley 15859","PROCESOS JUDICIALES - PROCESAMIENTO SIN PRISION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15859-1987"
1987-03-31,"Law","Ley 15858","BIENES DEL ESTADO - ZONA DE SEGURIDAD","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15858-1987"
1987-03-31,"Law","Ley 15857","APROBACION DE ACUERDO INTERNACIONAL - NORMAS INTERNACIONALES DE TRABAJO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15857-1987"
1987-03-31,"Law","Ley 15856","DENOMINACION DE LICEO PUBLICO Nº 3. RIVERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15856-1987"
1987-03-31,"Law","Ley 15855","MODIFICACION AL CODIGO CIVIL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15855-1987"
1987-03-31,"Law","Ley 15854","DECLARACION DE FERIADO NACIONAL - VISITA APOSTOLICA SU SANTIDAD PAPA JUAN PABLO II","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15854-1987"
1987-04-30,"Law","Ley 15860","PROCESOS JUDICIALES. COMPETENCIA DE FAMILIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15860-1987"
1987-05-31,"Law","Ley 15864","DESAFECTACION DE BIEN INMUEBLE. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15864-1987"
1987-05-31,"Law","Ley 15863","PASIVIDADES - INCOMPATIBILIDADES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15863-1987"
1987-05-31,"Law","Ley 15862","APROBACION DE ACUERDO INTERNACIONAL - COMERCIO EXTERIOR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15862-1987"
1987-05-31,"Law","Ley 15861","APROBACION DE ACUERDO INTERNACIONAL - INTERCAMBIO CULTURAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15861-1987"
1987-06-30,"Law","Ley 15873","EMPRESAS RURALES - CONTRIBUCIONES ESPECIALES DE SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15873-1987"
1987-06-30,"Law","Ley 15872","DENOMINACION DE LICEO PUBLICO Nº 2. MELO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15872-1987"
1987-06-30,"Law","Ley 15871","APROBACION DE ACUERDO INTERNACIONAL. CONSTITUCION DEL CENTRO LATINOAMERICANO DE ADMINISTRACION PARA EL DESARROLLO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15871-1987"
1987-06-30,"Law","Ley 15870","DECLARACION DE MONUMENTO HISTORICO NACIONAL. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15870-1987"
1987-06-30,"Law","Ley 15869","RECURSOS ADMINISTRATIVOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15869-1987"
1987-06-30,"Law","Ley 15868","DENOMINACION DE LICEO PUBLICO N° 31. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15868-1987"
1987-06-30,"Law","Ley 15867","DENOMINACION DE ESCUELA PUBLICA N° 99. MERCEDES. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15867-1987"
1987-06-30,"Law","Ley 15866","DECLARACION DE FERIADO DEPARTAMENTAL. SALTO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15866-1987"
1987-06-30,"Law","Ley 15865","DECLARACION DE FERIADO DEPARTAMENTAL. TACUAREMBO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15865-1987"
1987-07-31,"Law","Ley 15877","DENOMINACION DEL JARDIN DE INFANTES N° 76. CIUDAD DE ROSARIO. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15877-1987"
1987-07-31,"Law","Ley 15876","APROBACION DE ACUERDO INTERNACIONAL - COMERCIO EXTERIOR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15876-1987"
1987-07-31,"Law","Ley 15875","APROBACION DE ACUERDO INTERNACIONAL - INTERCAMBIO CULTURAL Y COOPERACION
CIENTIFICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15875-1987"
1987-07-31,"Law","Ley 15874","AUTORIZACION VIAJE DE INSTRUCCION DEL CAPITAN MIRANDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15874-1987"
1987-08-31,"Law","Ley 15890","PASIVIDADES - APORTES - SOCIEDADES COOPERATIVAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15890-1987"
1987-08-31,"Law","Ley 15889","APROBACION DE ACUERDO INTERNACIONAL - AGRICULTURA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15889-1987"
1987-08-31,"Law","Ley 15888","APROBACION DE ACUERDO INTERNACIONAL - TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15888-1987"
1987-08-31,"Law","Ley 15887","APROBACION DE ACUERDO INTERNACIONAL - ECONOMIA CIENCIA Y TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15887-1987"
1987-08-31,"Law","Ley 15886","OBRAS PUBLICAS - CONTRIBUCION ESPECIAL -  COLECTOR COSTERO OESTE EMISARIO ESTE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15886-1987"
1987-08-31,"Law","Ley 15885","DENOMINACION DE ESCUELA TECNICA. PIEDRAS BLANCAS. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15885-1987"
1987-08-31,"Law","Ley 15884","DENOMINACION DE ESCUELA PUBLICA N° 179. PUNTA RIELES. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15884-1987"
1987-08-31,"Law","Ley 15883","REGISTROS PUBLICOS - INSCRIPCION DE NACIMIENTOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15883-1987"
1987-08-31,"Law","Ley 15882","MODIFICACION AL CODIGO CIVIL - AUSENCIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15882-1987"
1987-08-31,"Law","Ley 15881","PROCESOS JUDICIALES - ORGANIZACION DE LOS TRIBUNALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15881-1987"
1987-08-31,"Law","Ley 15880","APROBACION DE ACUERDO INTERNACIONAL - ECONOMIA Y TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15880-1987"
1987-08-31,"Law","Ley 15879","APROBACION DE ACUERDO INTERNACIONAL - CIENCIA Y CULTURA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15879-1987"
1987-08-31,"Law","Ley 15878","APROBACION DE ACUERDO INTERNACIONAL - PERSONAS DISCAPACITADAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15878-1987"
1987-09-30,"Law","Ley 15898","INFRACCIONES ADUANERAS. CONTRABANDO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15898-1987"
1987-09-30,"Law","Ley 15897","ENSEÑANZA PUBLICA - ELECCIONES UNIVERSITARIAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15897-1987"
1987-09-30,"Law","Ley 15896","REGULACION DE LAS HABILITACIONES QUE OTORGA LA DIRECCION NACIONAL DE BOMBEROS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15896-1987"
1987-09-30,"Law","Ley 15895","APROBACION DE ACUERDO INTERNACIONAL - CIENCIA Y TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15895-1987"
1987-09-30,"Law","Ley 15894","APROBACION DE ACUERDO INTERNACIONAL - SALVAMENTO MARITIMO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15894-1987"
1987-09-30,"Law","Ley 15893","APROBACION DE ACUERDO INTERNACIONAL - TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15893-1987"
1987-09-30,"Law","Ley 15892","APROBACION DE ACUERDO INTERNACIONAL - DEPORTES - DERECHOS HUMANOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15892-1987"
1987-09-30,"Law","Ley 15891","ARMADA NACIONAL - OPERACIONES NAVALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15891-1987"
1987-10-31,"Law","Ley 15901","DECLARACION DE FERIADO DEPARTAMENTAL. CONCHILLAS. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15901-1987"
1987-10-31,"Law","Ley 15900","SEGURIDAD SOCIAL - PASIVIDADES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15900-1987"
1987-10-31,"Law","Ley 15899","APROBACION DE ACUERDO INTERNACIONAL - CIENCIA Y TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15899-1987"
1987-11-30,"Law","Ley 15914","FUNCIONARIOS - ADQUISICION DE OBRAS LITERARIAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15914-1987"
1987-11-30,"Law","Ley 15913","LEY DEL LIBRO. DECLARACION DE INTERES NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15913-1987"
1987-11-30,"Law","Ley 15912","DENOMINACION DE ESCUELA PUBLICA Nº 269. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15912-1987"
1987-11-30,"Law","Ley 15911","APROBACION DE ACUERDO INTERNACIONAL - CIENCIA Y TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15911-1987"
1987-11-30,"Law","Ley 15910","ENAJENACION DE LOS BIENES DEL ESTADO - BIENES INMUEBLES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15910-1987"
1987-11-30,"Law","Ley 15909","DENOMINACION DE ESCUELA PUBLICA Nº 225. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15909-1987"
1987-11-30,"Law","Ley 15908","ENAJENACION DE LOS BIENES DEL ESTADO - BIENES INMUEBLES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15908-1987"
1987-11-30,"Law","Ley 15907","DENOMINACION DE ESCUELA PUBLICA N° 169. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15907-1987"
1987-11-30,"Law","Ley 15906","DENOMINACION DE JARDIN DE INFANTES N° 103. SALTO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15906-1987"
1987-11-30,"Law","Ley 15905","DENOMINACION DE LICEO PUBLICO Nº 2. FLORIDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15905-1987"
1987-11-30,"Law","Ley 15904","APROBACION DE ACUERDO INTERNACIONAL - TECNOLOGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15904-1987"
1987-11-30,"Law","Ley 15903","RENDICION DE CUENTAS Y BALANCE DE EJECUCION PRESUPUESTAL. EJERCICIO 1986","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15903-1987"
1987-11-30,"Law","Ley 15902","ARMADA NACIONAL - OPERACIONES NAVALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15902-1987"
1987-12-31,"Law","Ley 15939","LEY FORESTAL - FONDO FORESTAL - RECURSOS NATURALES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15939-1987"
1987-12-31,"Law","Ley 15938","APROBACION DE NORMAS RELATIVA A LA ESCRITURACION PUBLICA SOBRE ADQUISICION DE INMUEBLES O BUQUES POR PARTE DEL ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15938-1987"
1987-12-31,"Law","Ley 15937","IMPUESTO AL VALOR AGREGADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15937-1987"
1987-12-31,"Law","Ley 15936","INSTITUCIONES DE PREVISION SOCIAL ESTATALES Y PARAESTATALES - TIMBRES. SELLADOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15936-1987"
1987-12-31,"Law","Ley 15935","AUTORIZACION A ENAJENAR DETERMINADOS BIENES PARA REMODELACION DEL HOSPITAL ""ZOILO CHELLE"". SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15935-1987"
1987-12-31,"Law","Ley 15934","MODIFICACION DE LA LEY 10.757 (ORGANICA MILITAR) RELATIVO A CONCUROS PARA
ASCENSOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15934-1987"
1987-12-31,"Law","Ley 15933","DENOMINACION DE ESCUELA PUBLICA N° 200. DISCAPACITADOS MOTRICES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15933-1987"
1987-12-31,"Law","Ley 15932","APROBACION DEL TRATADO DE INSTITUCIONALIZACION DEL PARLAMENTO LATINOAMERICADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15932-1987"
1987-12-31,"Law","Ley 15931","APROBACION DE EXONERACIONES DEL IMPUESTO AL PATRIMONIO A CONTRIBUYENTES
AGROPECUARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15931-1987"
1987-12-31,"Law","Ley 15930","MODIFICACION DEL TEXTO ORDENADO DGI, RELATIVO A LAS EXONERACIONES DEL IMPUESTO A LAS RENTAS DE LA INDUSTRIA Y COMERCIO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15930-1987"
1987-12-31,"Law","Ley 15929","MODIFICACION DEL TEXTO ORDENADO DGI, RELATIVO A LAS BEBIDAS SIN ALCOHOL NO GRAVADAS POR EL IMPUESTO ESPECIFICO INTERNO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15929-1987"
1987-12-31,"Law","Ley 15928","FIJACION DE EXONERACIONES DEL IMPUESTO A LAS RENTAS DE LA INDUSTRIA Y COMERCIO A LA CORPORACION PARA EL DESARROLLO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15928-1987"
1987-12-31,"Law","Ley 15927","MODIFICACION DEL TEXTO ORDENADO DGI, RELATIVO AL IVA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15927-1987"
1987-12-31,"Law","Ley 15926","DENOMINACION DE BUQUE ""PRESIDENTE RIVERA"" AL BUQUE TANQUE VIKING HARRIER","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15926-1987"
1987-12-31,"Law","Ley 15925","MODIFICACION A LA LEY DE EMERGENCIA PARA LA ENSEÑANZA PUBLICA - ESTATUTO DEL FUNCIONARIO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15925-1987"
1987-12-31,"Law","Ley 15924","MODIFICACION A LA LEY DE EMERGENCIA PARA LA ENSEÑANZA PUBLICA - ESTATUTO DEL FUNCIONARIO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15924-1987"
1987-12-31,"Law","Ley 15923","FUNCIONARIOS JUDICIALES - DOCENCIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15923-1987"
1987-12-31,"Law","Ley 15922","SUSPENSION DE LA ENTRADA EN VIGENCIA DE LA LEY 15.851 REFERENTE A INSCRIPCIONES DE ACTOS RELATIVOS A BIENES INMUEBLES EL INTERIOR DEL PAIS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15922-1987"
1987-12-31,"Law","Ley 15921","APROBACION DE LA LEY DE ZONAS FRANCAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15921-1987"
1987-12-31,"Law","Ley 15920","OTORGAMIENTO DE PENSION GRACIABLE. THALITA CARAMBULA DE PAREJA. LAURA ESCALANTE BERNINZONE. MARIA ROSA DI GIORGIO MEDICI. MARIA LAVINIA PICCOLLI PIOVENNE. AMALIA NIETO. GUIDO SANTORSOLA. VIOLETA MABEL PASCALE OROÑO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15920-1987"
1987-12-31,"Law","Ley 15919","OTORGAMIENTO DE PENSION GRACIABLE. MAGALI HERRERA. RAUL JAVIER CABRERA 
ALEMAN","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15919-1987"
1987-12-31,"Law","Ley 15918","DECLARACION DIA DE LA ANTARTIDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15918-1987"
1987-12-31,"Law","Ley 15917","DENOMINACION DE LICEO PUBLICO N° 37. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15917-1987"
1987-12-31,"Law","Ley 15916","OTORGAMIENTO DE ASCENSOS A FUNCIONARIOS MILITARES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15916-1987"
1987-12-31,"Law","Ley 15915","DENOMINACION DE ESCUELA GRANJA N° 37. PIRIAPOLIS. MALDONADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15915-1987"
1988-01-31,"Law","..","..","..",".."
1988-02-29,"Law","..","..","..",".."
1988-03-31,"Law","Ley 15940","REFINANCIACION DE DEUDAS A DETERMINADOS DEUDORES DE CONFORMIDAD CON LA
LEY DE REFINANCIACION DEL ENDEUDAMIENTO INTERNO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15940-1988"
1988-04-30,"Law","Ley 15941","DECLARACION DE FERIADO DEPARTAMENTAL. PANDO. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15941-1988"
1988-05-31,"Law","Ley 15952","DENOMINACION DE ESCUELA PUBLICA Nº 1. CANELON GRANDE. CANELONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15952-1988"
1988-05-31,"Law","Ley 15951","DENOMINACION DE ESCUELA PUBLICA N° 285. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15951-1988"
1988-05-31,"Law","Ley 15950","DENOMINACION DE PLAZA DE DEPORTES. ROCHA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15950-1988"
1988-05-31,"Law","Ley 15949","DENOMINACION DE ESCUELA PUBLICA N° 46. LOCALIDAD DE COLONIA MIGUELETE. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15949-1988"
1988-05-31,"Law","Ley 15948","DENOMINACION DE LICEO PUBLICO. VILLA ISMAEL CORTINAS. FLORES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15948-1988"
1988-05-31,"Law","Ley 15947","DENOMINACION DE ESCUELA AGRARIA. SAN CARLOS. MALDONADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15947-1988"
1988-05-31,"Law","Ley 15946","DENOMINACION DE ESCUELA PUBLICA N° 78. SALTO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15946-1988"
1988-05-31,"Law","Ley 15945","DENOMINACION DE ESCUELA PUBLICA N° 113. BARRIO MISIONES. RIVERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15945-1988"
1988-05-31,"Law","Ley 15944","DENOMINACION DE ESCUELA PUBLICA N° 112. CIUDAD DE DOLORES. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/15944-1988"
